ttyS3, 2021-03-09 14:14:23.726355, 37.0, 122.7, 0.378, 0.3, 0.0, 2739.1, 7.121, 47.8, 123.0, 0.498, 34.4, 122.5, 0.283, 88, 0, 0, 60.0, 417, 
ttyS3, 2021-03-09 14:14:24.726355, 36.5, 122.7, 0.329, 0.6, 0.0, 2694.6, 7.006, 38.2, 123.0, 0.472, 35.9, 122.6, 0.285, 86, 0, 0, 60.0, 422, 
ttyS3, 2021-03-09 14:14:25.726355, 46.5, 123.1, 0.423, 1.0, 0.0, 2691.6, 6.998, 46.6, 123.2, 0.487, 36.4, 122.6, 0.27, 88, 0, 0, 60.0, 525, 
ttyS3, 2021-03-09 14:14:26.726355, 35.9, 122.9, 0.313, 1.3, 0.0, 2731.2, 7.101, 46.6, 123.2, 0.492, 35.9, 122.8, 0.288, 89, 0, 0, 60.0, 401, 
ttyS3, 2021-03-09 14:14:27.726355, 37.4, 122.6, 0.345, 1.7, 0.0, 2719.1, 7.069, 45.5, 123.1, 0.477, 35.9, 122.5, 0.28, 86, 0, 0, 60.0, 430, 
ttyS3, 2021-03-09 14:14:28.726355, 36.3, 122.7, 0.326, 2.0, 0.0, 2707.6, 7.039, 38.8, 122.9, 0.481, 36.3, 122.4, 0.272, 89, 0, 0, 59.9, 404, 
ttyS3, 2021-03-09 14:14:29.726355, 45.2, 122.6, 0.399, 2.4, 0.0, 2738.3, 7.119, 46.8, 122.9, 0.482, 35.6, 122.6, 0.278, 88, 0, 0, 60.0, 511, 
ttyS3, 2021-03-09 14:14:30.726355, 35.6, 122.3, 0.369, 2.7, 0.0, 2717.6, 7.065, 45.2, 122.9, 0.454, 35.5, 122.1, 0.279, 90, 0, 0, 60.0, 393, 
ttyS3, 2021-03-09 14:14:31.726355, 36.1, 122.3, 0.298, 3.0, 0.0, 2710.0, 7.046, 46.6, 122.5, 0.492, 35.4, 122.0, 0.285, 90, 0, 0, 60.0, 399, 
ttyS3, 2021-03-09 14:14:32.726355, 53.3, 122.2, 0.488, 3.4, 0.0, 2721.0, 7.074, 53.3, 122.4, 0.536, 34.9, 122.1, 0.272, 89, 0, 0, 60.0, 598, 
ttyS3, 2021-03-09 14:14:33.726355, 33.5, 122.2, 0.309, 3.8, 0.0, 2731.7, 7.102, 53.3, 122.5, 0.521, 33.5, 122.0, 0.271, 94, 0, 0, 60.0, 354, 
ttyS3, 2021-03-09 14:14:34.726355, 46.1, 122.2, 0.413, 4.1, 0.001, 2733.9, 7.108, 47.6, 122.4, 0.5, 33.0, 121.9, 0.279, 91, 0, 0, 60.0, 506, 
ttyS3, 2021-03-09 14:14:35.726355, 38.2, 122.2, 0.355, 4.5, 0.001, 2764.5, 7.187, 51.0, 122.5, 0.518, 36.1, 122.1, 0.304, 89, 0, 0, 60.0, 425, 
ttyS3, 2021-03-09 14:14:36.726355, 36.4, 122.3, 0.312, 5.1, 0.001, 2919.2, 7.589, 93.4, 122.4, 1.228, 36.2, 122.1, 0.276, 70, 0, 0, 60.0, 514, 
ttyS3, 2021-03-09 14:14:37.726355, 33.4, 122.4, 0.279, 5.4, 0.001, 2888.6, 7.51, 44.6, 122.4, 0.506, 33.4, 122.0, 0.263, 91, 0, 0, 59.9, 364, 
ttyS3, 2021-03-09 14:14:38.726355, 42.0, 122.2, 0.419, 5.8, 0.001, 2870.4, 7.463, 42.0, 122.6, 0.441, 32.3, 122.1, 0.255, 88, 0, 0, 59.9, 477, 
ttyS3, 2021-03-09 14:14:39.726355, 34.6, 122.2, 0.312, 6.1, 0.001, 2859.3, 7.434, 48.9, 122.4, 0.55, 33.0, 122.0, 0.255, 94, 0, 0, 59.9, 367, 
ttyS3, 2021-03-09 14:14:40.726355, 40.6, 122.2, 0.405, 6.4, 0.001, 2841.8, 7.388, 48.0, 122.5, 0.465, 33.2, 122.1, 0.259, 91, 0, 0, 60.0, 443, 
ttyS3, 2021-03-09 14:14:41.726355, 33.2, 122.2, 0.307, 6.7, 0.001, 2822.0, 7.337, 40.7, 122.3, 0.442, 32.5, 122.0, 0.255, 84, 0, 0, 60.0, 393, 
ttyS3, 2021-03-09 14:14:42.726355, 48.9, 122.2, 0.382, 7.0, 0.001, 2820.6, 7.333, 48.9, 122.5, 0.477, 33.2, 122.1, 0.276, 89, 0, 0, 60.0, 548, 
ttyS3, 2021-03-09 14:14:43.726355, 35.7, 122.3, 0.295, 7.4, 0.001, 2811.9, 7.31, 48.9, 122.4, 0.476, 33.0, 121.9, 0.271, 98, 0, 0, 60.0, 0, 
ttyS3, 2021-03-09 14:14:44.726355, 37.1, 122.4, 0.29, 7.7, 0.002, 2798.2, 7.275, 45.3, 122.4, 0.44, 34.0, 122.0, 0.278, 98, 0, 0, 60.0, 375, 
ttyS3, 2021-03-09 14:14:45.726355, 33.6, 122.3, 0.381, 8.0, 0.002, 2778.8, 7.225, 37.1, 122.4, 0.41, 32.6, 122.1, 0.257, 85, 0, 0, 60.0, 391, 
ttyS3, 2021-03-09 14:14:46.726355, 37.6, 122.2, 0.315, 8.3, 0.002, 2787.1, 7.246, 46.5, 122.4, 0.454, 33.6, 122.0, 0.279, 98, 0, 0, 60.0, 383, 
ttyS3, 2021-03-09 14:14:47.726355, 35.3, 122.1, 0.324, 8.6, 0.002, 2774.7, 7.214, 37.6, 122.2, 0.435, 34.1, 121.9, 0.27, 81, 0, 0, 59.9, 0, 
ttyS3, 2021-03-09 14:14:48.726355, 34.5, 122.3, 0.309, 9.0, 0.002, 2768.9, 7.199, 47.2, 122.4, 0.463, 34.5, 122.0, 0.278, 90, 0, 0, 60.0, 380, 
ttyS3, 2021-03-09 14:14:49.726355, 35.2, 122.2, 0.374, 9.3, 0.002, 2756.6, 7.167, 40.2, 122.3, 0.445, 32.5, 122.0, 0.26, 88, 0, 0, 59.9, 399, 
ttyS3, 2021-03-09 14:14:50.726355, 33.5, 122.0, 0.332, 9.6, 0.002, 2758.2, 7.171, 43.2, 122.3, 0.455, 33.0, 122.0, 0.268, 85, 0, 0, 60.0, 393, 
ttyS3, 2021-03-09 14:14:51.726355, 35.1, 122.2, 0.342, 9.9, 0.002, 2750.7, 7.151, 40.4, 122.3, 0.434, 33.5, 122.0, 0.273, 95, 0, 0, 60.0, 367, 
ttyS3, 2021-03-09 14:14:52.726355, 32.9, 122.1, 0.282, 10.2, 0.002, 2741.4, 7.127, 42.1, 122.2, 0.443, 32.9, 121.9, 0.276, 94, 0, 0, 60.0, 0, 
ttyS3, 2021-03-09 14:14:53.726355, 29.5, 121.9, 0.259, 10.4, 0.002, 2705.3, 7.033, 33.2, 122.1, 0.402, 18.8, 121.7, 0.114, 99, 0, 0, 59.9, 296, 
ttyS3, 2021-03-09 14:14:54.726355, 20.3, 122.0, 0.152, 10.6, 0.002, 2672.1, 6.947, 31.3, 122.2, 0.312, 19.3, 121.8, 0.12, 100, 0, 0, 59.9, 203, 
